date,study_hours,sleep_hours,screen_time,mood,exercise_minutes,caffeine_cups,expenses,productivity_score
2022-08-24,6.14105424017242,8.966940166532881,5.096146178599787,7,12.308105032383295,2,121.17713444775191,5.356785185945281
2022-08-25,1.354743344016307,9.0,4.021409601754651,8,51.526310988333535,1,288.104633390021,5.1494053010739
2022-08-26,5.33561776658497,6.335694109950406,2.5690908709050326,5,24.790465665632354,2,285.2841834137894,5.294222225378218
2022-08-27,3.8087843634169016,7.68277969502233,3.3894455306098292,7,51.799132140638164,3,363.7733632567398,6.1212935911250925
2022-08-28,6.534380002633203,8.954075947754246,5.029477685435051,8,28.82654011412223,1,256.45035569177975,6.3888442542619766
2022-08-29,3.5734626708211388,6.545046710815016,4.158841679672851,7,2.371533405632139,0,260.7060286958551,3.037053683002111
2022-08-30,4.793474405359582,6.755703567877166,4.876619470708726,10,43.381013995975806,0,266.0133036545184,5.617175078699987
2022-08-31,5.9089771021648225,6.301982903261628,6.9646608767732285,4,21.151615233665883,4,409.5282994507029,4.509732008389548
2022-09-01,6.558359349506219,5.78229192316856,1.653637582433423,8,40.480332202755655,4,218.9926476725929,6.707156345354776
2022-09-02,2.839466467299603,6.2208669459207915,6.425818862452935,6,30.378163013101233,3,296.94549688057316,3.5197376955905133
2022-09-03,4.3978977754862925,5.531271679885292,4.156533906284819,8,6.853226580856944,0,311.6745452015612,3.3696849394946176
2022-09-04,4.145098439910279,7.040900161911071,2.6518239275153075,7,32.464421480558535,0,284.977651923076,5.2776755570533265
2022-09-05,3.8240073813673185,6.07603212272963,2.0045295613915153,5,62.94334713229199,0,215.20953939404293,6.481074771838844
2022-09-06,8.177817632505974,7.280543094148897,3.7163194138344497,7,37.394796877716885,0,262.06040073075036,7.399547705616611
2022-09-07,5.72896707972972,5.132925224555647,5.382475167886689,4,29.137233704918053,2,240.6342238567149,4.784727758900119
2022-09-08,4.730408882196919,6.397056278657349,3.8086763194336988,7,46.13015102935347,2,445.9210360111804,5.829093612276598
2022-09-09,8.652151504698598,7.000234753930709,6.2667323953710214,7,33.16002697804666,2,204.2236214568694,6.830801048356639
2022-09-10,10.81988115462274,3.6075172289142534,1.8232364649226618,7,33.14301345394192,4,158.74214737477718,7.784699125698211
2022-09-11,8.858437468992065,6.448867883817087,3.981866578230918,8,13.62562241761346,3,249.37983085669242,6.248786904875647
2022-09-12,4.265134061282776,7.473202790967951,2.1214098333803215,7,33.50772038684398,1,242.33018025713272,5.6256319205979075
2022-09-13,6.128378668840748,4.5484307775705535,4.545447823937452,7,45.53165124625417,1,269.684352016863,5.796211565216758
2022-09-14,1.0,3.5,5.33033108514595,3,17.459067718499632,5,204.25533977986683,6.847107203163752
2022-09-15,5.726194961886195,6.5028228112392545,3.36885730947842,5,51.36743731870422,5,261.03734799328765,6.7085447283544015
2022-09-16,7.798874970663212,5.153985773089909,1.0,8,28.62440963782311,4,262.96070389712116,6.676853699149734
2022-09-17,8.394341296172806,5.933077106810753,4.298422220194742,9,16.68345732692189,1,340.59896893600046,5.951582202436774
2022-09-18,5.33152515115945,6.669992295026066,4.655107827600264,6,44.96448115380367,4,259.3006383709152,5.983962756257675
2022-09-19,6.892854359088759,6.091206469694894,4.606442132442546,7,25.69808646392596,3,260.2475030631589,5.637405017160638
2022-09-20,2.0,6.646507190935643,5.853673287733232,5,41.39272331229162,2,301.6346379708517,3.892853665348628
2022-09-21,5.156102245598278,4.89519168830476,2.393419480526427,8,25.623620516121942,1,336.7655063181517,4.849105758991379
2022-09-22,6.545377327492312,6.203232988843293,5.020324158175674,7,29.102607847051445,3,151.6324212373421,5.584724121116581
2022-09-23,4.753990272463271,4.303542603714024,5.7887612687169625,9,37.40340306501437,1,124.76794401331786,4.380475816853169
2022-09-24,9.938340347076943,5.86652872638156,1.3321186239902247,5,34.36345586385009,5,419.54796293838115,8.1808778598474
2022-09-25,4.425745519670861,4.915310830242253,4.479477738878466,6,0.06702329322392231,4,320.4075437928158,2.794921625793609
2022-09-26,6.207919923945429,5.117364068892281,3.2437302534884926,7,13.181343898584124,5,228.0613363670597,4.6494903268719066
2022-09-27,7.235333039114964,7.483311810252525,3.8777159903475313,7,43.94114977186223,2,251.9701936633131,7.284174353156844
2022-09-28,9.594291920319009,7.3095721447131226,4.5215147253075045,6,28.01795116647679,5,210.74383066701733,7.4866122168357805
2022-09-29,2.415448127877009,7.7309657450886125,3.2691571538296715,5,22.144030458428674,0,271.12807244415524,3.9803838796205877
2022-09-30,7.0936947538789275,5.689224682392905,2.986437881257582,8,9.621389771137885,4,152.8162810595312,5.137396693962713
2022-10-01,5.018419509835256,6.620309860366238,4.051228626232037,8,13.803955180862275,0,334.0166985089926,4.375254746824206
2022-10-02,3.2332844281136883,8.45571723997502,2.369131091705796,5,0.0,1,267.54533986285014,3.6795311677081903
2022-10-03,5.831786253673887,7.170060296367886,2.3712623066722216,9,28.480789219477007,4,271.16270960333514,6.0166982153867155
2022-10-04,5.358307452032246,9.0,5.019059924434755,8,21.0234362912843,3,160.6057617321478,5.426513555693386
2022-10-05,3.9196096211141693,7.471981407273246,2.276808947262016,7,15.501181635220272,3,302.42670967726355,4.521096525047669
2022-10-06,5.125643752982034,7.230458939788038,4.999468751363818,7,28.978148622480703,3,162.9028356853959,5.1809732392787
2022-10-07,4.306435525648832,6.6290602429569985,4.693886939280927,7,35.45955946279107,4,180.7849140091214,4.976136420994884
2022-10-08,5.204331221452247,7.160249085738739,1.4112899068141047,5,61.39796898314917,4,258.7621923441751,7.537880804242383
2022-10-09,6.191835214137884,6.817036196343348,2.9836530214965173,7,7.321748706551794,4,500.7331899615652,4.910385297000232
2022-10-10,7.854830269061633,7.849730412026308,5.791164104571059,3,47.39071564950783,0,267.14661333548094,7.493637219699889
2022-10-11,2.7719321021116716,8.148042780153501,2.5282517032904774,8,44.59652341522608,1,50.0,5.554554715205095
2022-10-12,8.83946007438128,6.05681264739046,3.3033936065359186,4,18.31360890934949,3,185.74986166392495,6.491775555568069
2022-10-13,1.4862419608594966,5.4025204557306665,4.693091339877845,9,33.04853931879047,0,318.3729112220574,3.0776858151129023
2022-10-14,4.72678682893595,4.796553552276045,5.175085763923893,6,23.135501259935772,3,137.15390550158762,3.924117390362799
2022-10-15,6.058970971672238,7.609589592295053,3.6226916709332566,6,32.785328706281085,0,333.110244114566,6.227090464652037
2022-10-16,5.505785361923059,5.6759600725913515,3.1037347079625377,6,52.63696520106826,4,265.88205747650295,6.46678202119984
2022-10-17,3.879140864322931,4.416531288457021,6.133554792547761,6,39.084093489469694,3,349.1327192590776,3.992023534662504
2022-10-18,4.625379949356905,7.466294325437157,6.608349495696368,9,37.62912559850163,4,194.11458907490027,5.1123646530954066
2022-10-19,4.1125983176141006,9.0,5.468287076172693,3,23.545360200680364,3,186.3216085067284,4.839909753606529
2022-10-20,3.9391434375004195,6.992714906152128,4.127977213847536,8,7.739150026134972,2,306.4985158284511,3.628748249133089
2022-10-21,6.529283774637844,8.00618892934197,2.7876014175386103,7,26.87297684189388,0,249.24716250278405,6.452627124708485
2022-10-22,5.6426278747370855,7.098195230257078,2.754333390165152,5,48.09912232295873,2,243.19771882137258,6.804861944560572
2022-10-23,3.7527627285308225,6.881332416170629,4.783771157898636,5,7.092482151155288,0,406.89698689490626,3.3386509650946374
2022-10-24,6.619279775779852,8.102891779585322,4.627597331333026,9,14.173659477349574,1,310.4140927061785,5.523670929366396
2022-10-25,5.5531391375778965,6.651670546973619,6.102397889419644,5,31.894016043511023,3,51.00770333042723,5.1462919571726555
2022-10-26,6.4631518139101285,7.3208707768862835,4.975675138804209,5,15.230178227291063,1,329.90681225163877,5.194211023624661
2022-10-27,6.133331915462502,7.386037367435216,1.745379547360273,8,18.11214829327181,1,319.8968800415122,5.8390086731533515
2022-10-28,3.50780898034027,6.1982914556283415,5.577921426584378,7,23.64602127407734,0,368.4911287223432,3.6801087052456287
2022-10-29,3.991674127645455,8.190450819443827,2.5029090590283807,5,9.51573893714776,2,156.0301580426491,4.428177444707587
2022-10-30,6.345128489221871,6.79004829196551,3.4240430920714724,7,15.388172306754475,4,282.4805825210123,5.2941787291240185
2022-10-31,6.098666477780236,6.093105808608587,4.3753003093775416,5,40.551418751809635,0,261.16300212431815,6.029775857187667
2022-11-01,4.9623771308645335,7.6438118122844845,6.993501234675946,8,10.38945326653554,4,154.23681525202466,3.8951045255091996
2022-11-02,5.211189289955808,5.921838421850755,8.664877834008042,8,6.031917982577436,1,344.67665679065806,2.9507665038603936
2022-11-03,7.2997968124191654,7.033817388842954,4.910084588704274,7,20.549625306991587,4,225.84540006906175,5.805507970471194
2022-11-04,3.935171500095506,6.989057204026956,3.7252050719194183,7,40.979332537647686,2,365.27323912523343,5.368228523754341
2022-11-05,5.984775286106069,8.303074678997893,4.801758472720826,9,27.046172880046658,0,175.71412149325238,5.87526699621057
2022-11-06,4.636053225618991,7.569637879455943,5.3314831388107535,6,23.031283828265725,2,103.94145292006047,4.6741855402974135
2022-11-07,4.608173834191003,6.969967649505827,3.5189985616642123,5,30.665381962734106,2,225.74338179688556,5.224546597751113
2022-11-08,6.977798333576942,7.981319559040345,6.692817033868483,7,3.814388507105221,0,273.1913182562447,4.735451053082139
2022-11-09,6.485749428178454,8.668249058820775,4.345106138787103,10,37.420584806625484,2,196.58040727810882,6.845357444309313
2022-11-10,6.464317344801149,7.669372367622235,4.746614633637091,5,35.75152547105466,3,50.0,6.371223729512559
2022-11-11,7.349861852877792,7.012423143812057,4.998886378081692,6,23.860372888564182,3,288.364914491877,5.971899238394384
2022-11-12,5.037806914938966,5.425796521179809,4.632379915921684,7,45.08886767694625,3,287.8980690522026,5.474609814486402
2022-11-13,6.227515348330935,5.7218636043095525,5.258410750704418,6,13.08755851570442,4,318.71672785409663,4.433012531102671
2022-11-14,4.441519838131779,6.633730354774399,3.074120220179615,5,46.91863489880353,2,211.95075644492226,5.941986726402463
2022-11-15,5.5834994344791955,6.268585357408861,3.1625473690809542,8,32.31740498392877,0,206.4948267618093,5.655686099842503
2022-11-16,4.765742502138168,6.775634436417465,2.3497686505424578,10,24.9517111518274,0,394.0321772801491,5.193193409477202
2022-11-17,5.1745927369868925,7.067979909876529,4.659251845930339,7,29.701895469475325,4,92.4595314178284,5.260934745744103
2022-11-18,6.071282645786445,7.635631305228077,5.168404755268171,5,28.391028512835874,0,225.288220633236,5.7122011890498054
2022-11-19,3.5272027701797493,6.91540146632909,4.686659299227829,4,48.30424344626576,3,264.23018461318054,5.316102137456324
2022-11-20,8.766297096233828,7.583801972591442,6.5117386500213055,7,13.849813087934798,2,310.6021830014241,6.048432064286825
2022-11-21,3.1891687133005364,7.077369297772144,3.9916059717564303,8,18.562211412801027,0,266.97671824043186,3.8475845222706764
2022-11-22,2.814460496982082,4.629440120375355,5.003112483388769,7,45.544543381087195,0,157.80073615384407,4.072666956980253
2022-11-23,7.084599572300123,5.872797527417495,2.3624486857910285,6,21.066975972242112,1,366.7613948020854,5.88499810582921
2022-11-24,6.424992849133284,6.827094933134061,3.4193504462883983,6,43.50799615997387,1,250.19074122769075,6.7521546232478755
2022-11-25,6.12341567069388,5.548366308590671,5.0433066363486665,5,55.491539745130645,1,83.19972935086358,6.49213338791094
2022-11-26,6.131021916675704,7.719914475995445,5.273653166114716,8,23.973074595875495,2,270.9176650773394,5.5254083977073165
2022-11-27,4.977955808875554,8.836900998812437,3.5590495785037266,8,40.22043489862958,3,297.5276871221464,6.439260033312242
2022-11-28,3.384942131325503,8.46251422203678,3.8926011222129,4,12.694615779902122,3,446.0743953398114,4.087435896826312
2022-11-29,5.1364482047487074,6.7438685548837505,1.7231893799787859,9,41.32099947101714,3,290.8751348870292,6.312796766394578
2022-11-30,3.781108919278199,8.788871364219942,3.464456198790086,7,32.99135978980151,2,101.7974427984878,5.483892618637141
2022-12-01,6.755215520151952,7.178400948642534,5.335574745279679,9,37.09557423240323,2,105.30987091916435,6.318791807232962
2022-12-02,4.73529671329615,6.595496834658353,4.86280752415985,4,20.316418919469076,1,375.8709458198267,4.389556848187065
2022-12-03,3.514105045773479,6.263916803750872,4.750998582071815,4,5.083748766492413,0,169.71969866508607,2.9402152859222586
2022-12-04,4.421505485024612,6.637036376214246,4.07466053077144,6,37.54878097124257,4,95.04189358548402,5.264370597784421
2022-12-05,5.743276617696123,6.534187817750525,4.010594737942265,7,0.0,4,350.05108677584326,4.029775706584766
2022-12-06,3.9852958049528455,7.204499466850585,3.0095182907898295,9,25.23974261636198,0,202.42641877853293,4.814081215191731
2022-12-07,3.5200032879804235,7.192688777259837,5.048242630303802,8,44.11772799629955,1,344.70139641596074,5.11404615092238
2022-12-08,5.438636980685442,7.003655224184097,4.631459416584085,6,32.87846603809554,0,158.52804946705885,5.53804647618591
2022-12-09,5.440939827995701,7.5243258036956195,4.738028271989199,5,59.225139671847195,0,397.38123336658805,6.991418984301056
2022-12-10,4.087502284331967,8.428775529743609,3.210947735998629,8,45.3766372887266,4,337.2063706933276,6.19902611832567
2022-12-11,4.152131049887019,8.139464962529589,1.0,5,20.191524175116353,1,177.7314633398653,5.3274812224582035
2022-12-12,5.417689887243745,5.218122437860115,5.645729067630544,9,30.40970069777158,2,83.9609533105359,4.665620896342377
2022-12-13,2.3934481853048166,4.0,3.2817438159873937,6,29.28943946183346,4,480.51638587541413,3.2048473025466024
2022-12-14,2.4665652061222003,8.121183893487128,2.705836353935319,9,6.267348549808091,2,228.97922980068537,3.441837927810579
2022-12-15,3.706800401745615,5.359745561901494,5.04021836787099,8,15.894016252734701,1,173.7268352924283,3.2479810085057927
2022-12-16,4.615795126918675,6.73028151772878,3.4119810401213053,6,21.588586395302094,0,388.6308268829499,4.724015130518815
2022-12-17,5.5596336180764085,5.595864368728769,5.589904576069933,6,0.0,3,344.57598534124406,3.340595204442848
2022-12-18,7.6556411905091934,4.837623474903976,4.9255089243650465,6,30.712402023774644,3,368.27965433125803,5.8296259540415125
2022-12-19,6.543787321763634,7.649755273845746,5.0253539848007165,7,26.263922330204387,1,240.14917224822688,5.8749455625856175
2022-12-20,4.712110646065831,7.910986192363176,1.9510664331991987,7,4.906591480326387,3,438.1054690323624,4.584467468118349
2022-12-21,4.96577082577516,6.308187519127936,5.817915978079601,6,36.06319297915998,2,118.93818194486383,5.01491812196804
2022-12-22,3.1954471436519443,4.0,4.391875796850784,6,40.73809117036439,3,194.79504784424788,3.956252970974034
2022-12-23,4.966676355213698,6.344506662097021,3.4460842911306955,7,33.405517182973334,1,288.98787557148836,5.367749177158483
2022-12-24,4.480414449943751,7.470164806483056,4.215082701013377,3,25.138977371865447,1,366.81113442371134,4.8951889953073895
2022-12-25,5.580893408608561,5.225306117471046,1.33564715065252,7,38.87163227627782,2,316.11590205248297,6.0344907232289815
2022-12-26,3.5109843016058186,7.220031903734987,4.612979217221007,5,40.20330540715037,3,241.7134264153209,5.009071148836723
2022-12-27,5.93482372563411,6.981628180992406,2.4559427377268928,5,34.61105354579533,3,202.48521327605206,6.3012644468591645
2022-12-28,7.758930043404639,7.695149799521306,1.9709945712346983,4,17.630816243478584,0,367.35108583593546,6.6753518594857
2022-12-29,4.804231732777656,7.143496442096984,1.716461220673163,4,34.14901148266771,4,326.43960132770303,5.909323129016677
2022-12-30,5.723081099778095,5.832317270942133,5.669032562484888,4,47.932209762382186,1,162.54762073089358,5.87403970679382
2022-12-31,6.242259185080003,8.43588580199739,3.056104909460817,5,21.05056412082405,0,159.5730601936973,6.093202557288257
2023-01-01,4.277803150605495,6.809764512367636,6.300591564874749,9,61.46909008698647,1,195.45118455604847,5.995167120387412
2023-01-02,5.40336646725875,6.967234552588081,3.1962978054215534,6,22.115535990219236,0,182.62381343806254,5.258370837832451
2023-01-03,5.022666321407231,5.8800784491121645,1.4389630636105801,7,30.486105200102042,4,352.9840912546468,5.51186934272025
2023-01-04,5.175816977387897,6.468061298570188,2.325213340077011,7,19.91271605990496,0,293.57323222180173,5.05892001324485
2023-01-05,3.6085823890601603,5.938236743167719,5.853717430010408,7,33.34906253880391,1,305.7787240403098,4.08247185841851
2023-01-06,5.044118313666097,6.792464728091892,3.766152733094999,6,3.8666746104708736,3,269.1669636796776,3.99990175916516
2023-01-07,5.8963969242418095,9.0,3.1775690552640987,5,21.80937301774918,1,273.87707153373543,6.103153301955543
2023-01-08,7.612058494031075,5.353718628482373,4.240027338779181,9,13.618181994771493,2,91.81825846596888,5.245048467542987
2023-01-09,6.726687486953372,5.063726322547911,4.752674104251318,9,32.03007521838436,2,329.41836576847686,5.533430580310014
2023-01-10,8.875728423520801,8.76540439299233,5.676098223853691,4,44.91671063263361,2,193.65185194085572,8.178101416519043
2023-01-11,3.618774386801511,6.7488115874177605,6.17274884483939,5,39.69009280671827,2,246.6844666950007,4.583985540994119
2023-01-12,6.570177146097221,6.1971127136081,3.4603470313163713,6,0.0,4,202.68270778646658,4.452152980867766
2023-01-13,5.330015610329033,8.247885624875291,2.0109284708769426,5,60.63104479391821,3,264.5871565151676,7.768740038147627
2023-01-14,8.94164527979181,6.273261352315763,3.379802258315086,7,34.429199109313025,3,307.3093927243996,7.3983005493932685
2023-01-15,3.5450630863607273,9.0,4.3904207598743294,5,18.352512892604995,1,149.1144967476671,4.512073035835747
2023-01-16,3.4885006840746033,7.813511045607123,2.554361610684084,10,32.35691878486411,0,275.27492242440024,5.195277272825828
2023-01-17,3.9210932382007604,6.414506310225157,2.5642736276574354,8,32.64284733754039,1,205.09974212461435,5.0041861535134595
2023-01-18,1.1769876962423473,9.0,4.5156818223248285,7,19.997269245726542,1,382.14587758760035,3.3852209459425344
2023-01-19,4.05364096097463,6.273142092395994,3.927021472644323,8,32.96875001013113,1,138.5374597020372,4.7717963141838045
2023-01-20,3.633561209203344,7.890514446411168,4.04919549311738,8,20.88791568569539,1,149.7483730435946,4.4184916241863155
2023-01-21,5.270708815657174,7.35915109648779,2.8622569979498955,6,23.93457010964966,3,214.04297819631898,5.467376842667428
2023-01-22,5.615160756398887,8.562089547278557,3.654398928691349,5,19.705812963673733,0,157.43562849861613,5.630618104828428
2023-01-23,8.377107510588596,8.873813436072224,2.6136502835975435,7,8.509930653905208,1,227.5618987013088,6.753464262091717
2023-01-24,6.710762908734891,7.03840497887892,5.33529761668718,8,32.18754705323076,3,197.2114493884287,6.009220777355223
2023-01-25,3.9615734198076744,6.09589855558458,5.552874002085629,7,38.77949154774507,1,258.84123777018124,4.637956053549338
2023-01-26,3.382853591572956,7.55196657152694,1.2307182066428592,4,37.723253941145586,2,350.8072027824154,5.597035822973267
2023-01-27,5.88545450871171,6.186741556297473,2.605733709711385,5,42.298878789528516,1,257.12796056842745,6.392546918779245
2023-01-28,2.623580227362844,9.0,1.7552061173648816,6,34.86510315022302,1,266.2354560816477,5.404004047719597
2023-01-29,8.296625778537837,7.163842397299285,3.0249640983896526,6,22.009117526746447,4,144.26773971879,6.792928665118097
2023-01-30,7.122992217298316,6.56161413842547,3.8748430453144587,9,42.59495796646783,2,236.59404461848703,6.8847596394372985
2023-01-31,4.1554838262115315,7.22161636703789,1.8255321704522047,4,9.637236902370976,0,207.82455283906026,4.360982234245241
2023-02-01,1.9163578476364203,5.383448452564364,2.6172102803120305,7,16.4899292623128,1,318.16409636404853,2.874267866640753
2023-02-02,7.436970273497743,5.834063153787218,2.4940639418777524,9,15.536998928651329,0,173.54330167973023,5.746741240942053
2023-02-03,4.793828278545288,8.44049668953331,4.310900994098416,10,46.200840887089655,2,163.93444074887668,6.376924991667437
2023-02-04,7.228069361552231,6.211726865234326,4.104016505554376,6,44.14182771210113,1,281.74291971473485,6.863840824840595
2023-02-05,2.130030214170139,5.743706820781672,2.9173936699941203,7,37.309578555674925,4,448.01030543729394,4.070127347104494
2023-02-06,3.921124958683209,7.643983303032743,4.265231308209097,7,46.078947978176956,3,232.40513760253367,5.704658607518456
2023-02-07,5.00943865949273,8.422844985595596,3.179979873119102,7,16.810758263820176,4,266.8208406230499,5.236114763992233
2023-02-08,5.084565068776536,7.86274397279808,3.5925173345109203,6,35.22892679791471,4,344.80218483547856,5.944048599221244
2023-02-09,4.189882151337361,8.19525722296698,6.510178135447806,7,28.122383574252538,3,300.9903898615272,4.65760179418184
2023-02-10,6.1211298782254975,6.091845893716647,6.010691577685522,3,42.70323155827371,3,301.64794803821974,5.821141969604324
2023-02-11,3.07828322711133,5.293827199909788,2.0506281446086034,8,28.271636511717038,3,240.4807548081995,4.1307459701927325
2023-02-12,4.743716926961672,8.801600382346583,5.244598626818762,7,24.22585667384878,1,242.42648172217392,5.174711686513497
2023-02-13,5.216532137081418,6.612784193389437,5.217094831737388,6,38.11362777841485,0,174.48514622734712,5.454363749130804
2023-02-14,5.925989901305748,6.699000380253943,2.2776050668710726,10,43.1425375078685,0,298.6373254301383,6.674300926748266
2023-02-15,6.280906780560001,8.59383297021887,5.228166465632291,5,19.974822077297976,3,296.3554429998643,5.671711092084102
2023-02-16,2.9756442346918353,7.667476011280792,6.306897877618829,6,29.08386492971436,4,321.7164527693803,3.9808785916921074
2023-02-17,2.2385944926758796,7.547065326497929,2.316182790633379,9,14.123390495375208,2,201.18955294466545,3.626349810929403
2023-02-18,7.299818279417316,9.0,2.6237457684786047,5,0.0,3,333.01343993786054,5.825159986012936
2023-02-19,5.598165221563265,6.227778123543828,5.5264922002652535,6,33.00689447120593,4,363.3334788147937,5.212462331352027
2023-02-20,3.652724234198203,8.113408153697485,4.4072429662384724,6,39.13358034381948,4,128.60418817237394,5.335614987151627
2023-02-21,7.792073555940542,7.068415749876501,4.827214412859285,8,33.93100213630088,1,220.3127420642594,6.747668727176409
2023-02-22,5.208214341727146,7.322310734635908,4.510883824600745,7,0.7565742336844927,1,367.50235819608383,3.936452338018421
2023-02-23,7.122734931314888,8.834162111695038,4.586043881392216,5,24.737258548852882,0,185.04443001471145,6.531270250330156
2023-02-24,5.121533266538196,7.6094029075475484,2.0102918075333758,6,0.0,0,302.876252718334,4.441529144026687
2023-02-25,8.709346264787577,7.64595529485956,5.570976559932173,6,50.54551661481277,2,250.85760020024313,8.061540239605861
2023-02-26,8.159613516397767,8.287008804771762,5.75438498864166,6,13.709181268228711,2,283.08793214235084,6.100491465313516
2023-02-27,4.5518645327376674,6.562056724548538,3.6559138838979583,7,48.83105414189845,2,253.90563026922112,5.954919214048726
2023-02-28,6.74882771171784,5.992948399193192,3.9347845752792066,7,44.18804465526218,2,324.6170984564272,6.594743693324146
2023-03-01,6.161676709253266,5.74622896717476,1.7033387461664167,4,16.491144711959073,4,147.8482864136122,5.288596531143732
2023-03-02,7.4635368035582275,4.640372092748798,4.771382134026752,8,13.008225730983824,4,158.66767558777133,4.820014889347594
2023-03-03,3.2631377709558116,9.0,4.858086162571216,7,35.25555324579507,0,396.45135502668563,5.122729315253415
2023-03-04,6.234892627997191,5.67614996113398,3.9067134745010335,9,17.335139442253933,1,460.0363279985318,4.905705579551279
2023-03-05,6.9051640763292585,6.734495651697074,5.6865300398057546,7,31.537269632373114,1,249.45805613736377,5.912488207331256
2023-03-06,1.834268924438394,6.667824040133295,3.4988841535300894,8,22.757586137896226,3,421.526604215171,3.355584150447979
2023-03-07,2.8701346772016048,7.368888037370921,4.8469088888404,7,3.2826237830154987,4,172.82253529864772,2.840483161194773
2023-03-08,1.3293820800318188,7.978884655047156,2.4705034919618267,9,0.0,2,196.8414116514043,2.564255738137691
2023-03-09,4.515067697999796,8.032568186031694,3.964671773688643,7,33.40026372741896,2,395.7487511745371,5.544383136442625
2023-03-10,6.291576060432732,6.300307073717274,3.7384686131457463,6,21.57663380504062,3,330.41065286233584,5.367018119954429
2023-03-11,7.7042426937728505,6.799453943456307,4.337961883061412,10,21.703652746288014,1,410.6427097932258,6.109547790625435
2023-03-12,5.133370604755595,7.33909594058596,3.445709606749962,8,40.43795758640678,2,296.8555769059005,6.101170042523933
2023-03-13,7.931507982028325,6.701570648579743,3.8027911064924984,7,47.60163414948667,1,148.7453923485725,7.595748671763919
2023-03-14,2.5158173752131954,8.928814691223991,5.23907075716226,5,25.911829179572862,3,272.3577357502677,4.184330402519986
2023-03-15,1.9339116091607216,7.589169941965902,3.344853644142674,5,24.89101939635208,1,370.20025384680105,3.819287028159201
2023-03-16,4.9000141419860865,7.881853343259781,1.590134348891981,7,37.50214549670826,1,236.72647973538278,6.371643479027994
2023-03-17,5.691317808090753,7.795457522400895,6.624375856308131,7,9.645966454506372,1,221.3566481494281,4.341719312229337
2023-03-18,4.941149453430633,8.40816862898239,6.072181118035729,6,33.347295821215454,2,298.38534029641227,5.44595388286366
2023-03-19,1.278604219928222,7.217225870444448,2.061605957341572,7,38.27828957733231,0,194.0493734454805,4.306063158495746
2023-03-20,4.839583928876981,5.443801662452984,5.034561707867791,9,40.203453126264435,4,279.55004831135005,5.056192777914049
2023-03-21,2.651954899091264,7.47962554210317,3.2455378441729854,8,0.9487094624630252,1,256.3501464671457,2.968193016465137
2023-03-22,6.205410587894069,6.218371727449805,4.39523082299659,5,18.57967095286589,1,200.95855392515796,5.018154195225953
2023-03-23,5.659876842974327,6.365659981900292,4.4413361935202404,6,16.826051207648,1,348.0737231867414,4.692671737735602
2023-03-24,3.308216384610761,7.703636822506112,3.648388299525517,5,31.498304316138196,0,314.5987938950774,4.8104367949590205
2023-03-25,4.075039548793952,8.485939685720362,2.8243515016204053,6,37.211168696519756,3,214.63294157133737,5.878989814614991
2023-03-26,3.093415660599887,7.025525892083274,2.964188421525611,6,52.450656111689725,2,248.50387350599266,5.68406071920429
2023-03-27,4.887177624908291,7.370599615118756,2.6257121267781365,6,22.575517794478905,0,222.8724400152163,5.258402161358091
2023-03-28,6.719256176902229,9.0,2.752266687654333,5,22.536412525361794,1,186.13523607570474,6.635995377188339
2023-03-29,3.2256931165960214,7.2889038153862815,3.899232564925967,6,47.24508028318121,0,80.1730327592964,5.3819252040877625
2023-03-30,5.9072837279321195,9.0,2.9263600163338723,6,34.44865407795458,0,201.61722556439275,6.790802564597015
2023-03-31,4.0455362869296065,7.678611574757853,5.02307809856893,2,49.01477266781961,0,187.5972501684377,5.772474629569353
2023-04-01,3.5728289019277804,4.887084689013019,6.230869233003891,10,34.33092004514754,3,261.4890707835359,3.722912013324395
2023-04-02,4.807345352081796,7.904009945325439,3.1299201379449357,8,12.643250719300937,4,294.06988015282457,4.78105416801459
2023-04-03,3.1365638196451266,7.457390061859333,4.359106750803066,6,10.0030746783329,2,169.7815330197115,3.4338313121363955
2023-04-04,4.003431250375073,8.547703304899295,4.7495276654544005,7,6.727316264116066,3,287.34973617270055,3.952486896772248
2023-04-05,2.8438197933400726,7.80781762152395,4.708003406378912,5,39.930777521377095,3,154.3754217133325,4.819193377920294
2023-04-06,8.5365052392495,6.833852819219471,4.113932901874131,9,47.82895234630512,4,237.47074843615448,7.8870695023310216
2023-04-07,5.063474393549112,5.530842116452761,5.114023627539583,9,57.74043212079572,3,189.75808993391666,6.055206712242254
2023-04-08,3.7404940856133457,6.74917209125677,4.7233734290209854,7,42.6465799848486,0,324.6173638079044,5.082652983621936
2023-04-09,5.385163839321599,5.97937545494884,2.1435063665090532,8,47.44257866302479,0,261.6773099994598,6.4298222159948795
2023-04-10,4.797809510556506,6.303371860234333,5.303734096583909,7,21.29975501019473,1,238.9832074168221,4.294157244541507
2023-04-11,4.6022547208401985,7.706294085304732,5.330936255900113,4,12.653762748842148,3,187.47502398851148,4.179516472273604
2023-04-12,6.105500060078166,9.0,2.8550708437321277,6,42.7511899862633,1,217.1158691623461,7.319295360605822
2023-04-13,6.363513878085149,7.473605835787577,4.056906753171403,7,36.26521128359101,2,432.9060812326051,6.425717903324117
2023-04-14,4.045097934301051,5.564940325557779,5.024993489216604,6,31.611665615113388,0,199.8915879277454,4.267615647730208
